# Evoluation started on 2021/01/27 18:00:31
# Generation	   Best 	   Average 	   Worst
	  0		  -6.627	  -7.942	 -10.220
	  1		  -6.505	  -6.941	  -7.954
	  2		  -6.335	  -7.074	  -9.580
	  3		  -6.474	  -6.982	  -9.657
	  4		  -6.410	  -7.069	 -10.105
	  5		  -6.396	  -6.939	  -9.955
	  6		  -6.457	  -7.006	  -9.723
	  7		  -6.481	  -7.066	  -9.829
	  8		  -6.517	  -6.950	  -9.212
	  9		  -6.329	  -6.892	  -8.709
	 10		  -6.303	  -6.900	  -9.008
	 11		  -6.508	  -6.845	  -8.009
	 12		  -6.419	  -6.892	 -10.989
	 13		  -6.348	  -6.821	 -10.394
	 14		  -6.290	  -6.889	  -9.382
	 15		  -6.275	  -6.827	  -9.194
	 16		  -6.256	  -6.965	 -10.077
	 17		  -6.318	  -6.880	 -10.064
	 18		  -6.298	  -6.827	 -10.073
	 19		  -6.319	  -6.897	  -9.704
	 20		  -6.294	  -6.913	  -9.190
	 21		  -6.335	  -7.017	  -9.984
	 22		  -6.351	  -6.984	  -9.273
	 23		  -6.262	  -6.957	  -9.523
	 24		  -6.312	  -6.974	 -10.075
	 25		  -6.212	  -7.173	 -10.590
	 26		  -6.178	  -7.180	  -9.920
	 27		  -6.263	  -6.911	  -9.342
	 28		  -6.378	  -6.962	  -9.536
	 29		  -6.329	  -7.050	 -10.285
	 30		  -6.320	  -6.997	  -9.830
	 31		  -6.262	  -6.940	  -9.745
	 32		  -6.314	  -7.015	 -10.018
	 33		  -6.414	  -7.037	  -9.590
	 34		  -6.390	  -7.040	  -9.862
	 35		  -6.312	  -6.955	 -10.202
	 36		  -6.238	  -6.973	  -9.940
	 37		  -6.226	  -7.057	  -9.920
	 38		  -6.357	  -7.105	 -10.353
	 39		  -6.373	  -6.977	 -10.130
	 40		  -6.396	  -6.962	  -9.408
	 41		  -6.364	  -6.956	 -10.127
	 42		  -6.236	  -6.983	 -10.404
	 43		  -6.355	  -7.014	 -10.296
	 44		  -6.314	  -7.005	 -10.689
	 45		  -6.345	  -6.912	  -9.222
	 46		  -6.303	  -6.882	  -9.376
	 47		  -6.330	  -6.942	  -9.896
	 48		  -6.330	  -6.995	  -9.943
	 49		  -6.374	  -6.898	  -9.833
	 50		  -6.390	  -7.015	  -9.502
	 51		  -6.328	  -6.916	  -9.285
	 52		  -6.248	  -6.909	 -10.013
	 53		  -6.336	  -7.011	  -9.957
