# Evoluation started on 2021/01/24 18:06:05
# Generation	   Best 	   Average 	   Worst
	131		   0.979	  -8.665	 -24.498
	132		   1.367	  -9.313	 -43.986
	133		   1.860	  -7.877	 -20.083
	134		   1.877	  -8.269	 -35.576
	135		   1.693	  -8.578	 -27.839
	136		   2.067	  -5.731	 -21.615
	137		   1.804	  -7.126	 -29.469
	138		   1.768	  -6.142	 -27.228
	139		   2.000	  -7.239	 -34.250
	140		   1.991	  -8.058	 -28.198
	141		   1.842	  -7.502	 -31.121
	142		   1.903	  -7.367	 -30.014
	143		   1.929	  -6.360	 -27.924
	144		   1.913	  -8.061	 -30.874
	145		   1.681	  -6.678	 -24.751
	146		   2.019	  -7.386	 -26.412
	147		   1.930	  -6.995	 -35.061
	148		   1.945	  -7.320	 -29.725
	149		   1.929	  -8.863	 -36.360
	150		   2.080	  -7.757	 -25.688
	151		   1.806	  -7.254	 -30.999
	152		   1.999	  -6.282	 -23.688
	153		   1.792	  -7.401	 -39.247
	154		   1.841	  -6.964	 -35.924
	155		   2.020	  -6.533	 -31.259
	156		   1.789	  -7.878	 -32.176
	157		   2.064	  -7.152	 -35.392
	158		   1.868	  -9.558	 -33.862
	159		   2.137	  -7.769	 -25.402
	160		   1.833	  -6.576	 -31.768
	161		   1.872	  -7.405	 -20.133
	162		   1.631	  -7.893	 -29.318
	163		   1.825	  -9.082	 -33.209
	164		   1.255	  -9.753	 -30.252
	165		   1.447	  -8.642	 -32.501
	166		   1.643	  -7.302	 -33.010
	167		   1.830	  -8.524	 -41.006
	168		   1.726	  -9.516	 -44.086
	169		   1.120	  -8.906	 -27.168
	170		   1.760	  -8.006	 -40.379
	171		   1.697	  -7.900	 -21.827
	172		   1.728	  -9.266	 -30.935
	173		   1.803	  -8.153	 -37.514
	174		   1.181	  -9.399	 -33.179
	175		   0.534	 -11.104	 -36.947
	176		   1.460	 -12.284	 -44.991
	177		   0.281	 -12.424	 -31.001
	178		   1.208	  -9.498	 -42.493
	179		   1.125	 -10.705	 -40.718
	180		   1.394	  -9.727	 -42.074
	181		   1.411	  -9.511	 -37.413
	182		   1.334	  -8.783	 -33.220
	183		   1.174	  -8.198	 -40.502
	184		   1.402	  -8.769	 -31.950
	185		   1.210	  -9.150	 -40.128
	186		   1.207	  -9.010	 -35.177
	187		   1.428	  -8.406	 -28.678
	188		   1.475	  -8.094	 -34.696
	189		   1.597	  -7.502	 -37.191
	190		   1.520	  -9.939	 -41.054
	191		   1.606	  -7.425	 -26.241
	192		   1.628	  -8.492	 -42.650
	193		   1.568	  -7.655	 -32.043
	194		   1.581	  -7.106	 -27.666
	195		   1.875	  -7.220	 -33.326
	196		   1.779	  -7.288	 -36.648
	197		   1.800	  -8.280	 -43.070
